"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2020-11-26","IN","Delhi","pm25",930,50,390,163,37517.5,193.69,1.0,269.07,6.41,1.85,1,15,NULL,100,244,172
"2019-01-12","BD","Dhaka","pm25",24,163,390,262,48836.9,220.99,1.0,234.17,5.39,1.44,1,15,NULL,100,221,161
"2021-11-18","IN","Ghāziābād","pm25",48,155,389,242,26308.1,162.2,1.0,250.27,5.86,1.55,1,15,NULL,100,251,176
"2022-01-07","IN","New Delhi","pm25",9999,185.53,388.76,327.35,35290.02,187.86,0.32,255.48,6.01,1.63,1,15,NULL,32,307,170
"2021-11-11","IN","New Delhi","pm25",24,288,388,334,5908.53,76.87,1.0,203.73,4.51,0.89,1,15,NULL,100,262,181
"2019-12-09","IN","Ghāziābād","pm25",24,173,388,268,36508.4,191.07,1.0,259.73,6.14,1.69,1,15,NULL,100,251,176
"2022-12-22","IN","New Delhi","pm25",24,206,388,275,25655.7,160.17,1.0,229.37,5.25,1.26,1,15,NULL,100,230,165
"2021-01-21","BD","Dhaka","pm25",24,194,387,309,27489.5,165.8,1.0,258.0,6.09,1.8,1,15,NULL,100,248,174
"2019-01-20","BD","Dhaka","pm25",23,168,387,304,44831.3,211.73,1.0,242.05,5.62,1.56,1,15,NULL,100,221,161
"2020-11-25","IN","New Delhi","pm25",24,200,387,346,28913.8,170.04,1.0,256.97,6.06,1.65,1,15,NULL,100,228,164
"2020-12-15","CN","Ürümqi","pm25",190,9,387,264,93355,305.54,1.0,168.07,3.47,1.22,1,15,NULL,100,220,160
"2022-01-08","IN","New Delhi","pm25",9999,184.24,386.32,325.22,35005.96,187.1,0.32,258.53,6.1,1.68,1,15,NULL,32,307,170
"2020-12-11","CN","Ürümqi","pm25",190,13,386,182,82697.2,287.57,1.0,150.77,2.97,0.93,1,15,NULL,100,220,160
"2019-12-05","IN","New Delhi","pm25",24,225,386,290,21227.2,145.7,1.0,221.1,5.01,1.14,1,15,NULL,100,251,176
"2021-01-17","IN","New Delhi","pm25",24,215,385,311,24051.9,155.09,1.0,260.2,6.15,1.7,1,15,NULL,100,228,164
"2019-01-16","IN","Ghāziābād","pm25",24,189,385,284,36272.8,190.45,1.0,294.88,7.16,2.2,1,15,NULL,100,243,172
"2019-01-08","IN","Patna","pm25",48,153,385,221,37142.4,192.72,1.0,311.38,7.64,3.22,1,15,NULL,100,250,175
"2022-12-24","IN","New Delhi","pm25",24,163,384,247,32516.5,180.32,1.0,235.93,5.44,1.35,1,15,NULL,100,230,165
"2020-11-23","IN","Ghāziābād","pm25",48,167,384,239,33088.3,181.9,1.0,274.03,6.55,1.89,1,15,NULL,100,252,176
"2022-01-09","IN","New Delhi","pm25",9999,182.94,383.87,323.09,34721.9,186.34,0.32,261.3,6.18,1.72,1,15,NULL,32,307,170
"2020-12-30","IN","New Delhi","pm25",9999,136.5,383.75,252,42209.94,205.45,1.0,257.17,6.06,1.66,1,15,NULL,100,241,171
"2023-01-01","IN","New Delhi","pm25",9999,259.38,383.75,301.12,15729.14,125.42,1.0,245.85,5.73,1.49,1,15,NULL,100,231,166
"2019-01-22","BD","Dhaka","pm25",18,160,383,263,56571.2,237.85,1.0,245.14,5.71,1.61,1,15,NULL,100,221,161
"2022-12-18","BD","Dhaka","pm25",24,190,382,309,48635.9,220.54,1.0,216.4,4.88,1.17,1,15,NULL,100,247,174
"2022-01-10","IN","New Delhi","pm25",9999,181.65,381.42,320.96,34437.85,185.57,0.32,265.54,6.31,1.78,1,15,NULL,32,307,170
"2023-01-19","BD","Dhaka","pm25",24,181,380,256,32160.4,179.33,1.0,283.07,6.82,2.19,1,15,NULL,100,264,182
"2020-12-05","IN","New Delhi","pm25",24,233,380,301,15070.4,122.76,1.0,249.37,5.83,1.54,1,15,NULL,100,241,171
"2020-12-26","IN","New Delhi","pm25",24,180,380,250,36732.6,191.66,1.0,244.27,5.69,1.47,1,15,NULL,100,241,171
"2019-01-09","IN","Kolkata","pm25",119,158,379,230,30392.1,174.33,1.0,231.67,5.32,2.32,1,15,NULL,100,220,160
"2020-12-12","IN","Ghāziābād","pm25",48,225,379,337,17371.8,131.8,1.0,258.73,6.11,1.67,1,15,NULL,100,257,179
"2019-11-06","IN","Ghāziābād","pm25",48,124,379,191,20871.8,144.47,1.0,244.97,5.71,1.47,1,15,NULL,100,252,176
"2021-11-20","IN","Hāpur","pm25",89,102,378,195,20587.4,143.48,1.0,241.33,5.6,1.98,1,15,NULL,100,238,169
"2019-01-06","IN","Kolkata","pm25",120,129,378,201,30649.9,175.07,1.0,242.83,5.64,2.53,1,15,NULL,100,220,160
"2022-12-17","BD","Dhaka","pm25",24,175,378,280,30276.1,174.0,1.0,213.1,4.78,1.12,1,15,NULL,100,247,174
"2023-01-03","IN","New Delhi","pm25",24,282,378,328,6374.13,79.84,1.0,249.68,5.84,1.55,1,15,NULL,100,231,166
"2021-01-12","BD","Dhaka","pm25",24,160,377,235,47773.6,218.57,1.0,245.7,5.73,1.62,1,15,NULL,100,248,174
"2019-01-27","IN","Patna","pm25",48,129,377,165,20164,142.0,1.0,277.07,6.64,2.61,1,15,NULL,100,250,175
"2021-11-26","IN","Ghāziābād","pm25",48,171,377,227,22018.3,148.39,1.0,262.83,6.23,1.73,1,15,NULL,100,251,176
"2019-01-18","IN","New Delhi","pm25",24,166,376,314,59811.2,244.56,1.0,267.56,6.36,1.81,1,15,NULL,100,230,165
"2023-01-11","IN","New Delhi","pm25",24,180,376,221,42721.7,206.69,1.0,276.08,6.61,1.93,1,15,NULL,100,231,166
"2021-01-17","BD","Dhaka","pm25",24,238,376,318,11491,107.2,1.0,250.83,5.88,1.69,1,15,NULL,100,248,174
"2019-11-21","IN","New Delhi","pm25",22,189,375,242,39658.6,199.14,1.0,269.4,6.42,1.83,1,15,NULL,100,232,166
"2019-11-10","IN","New Delhi","pm25",24,155,374,222,63405.1,251.8,1.0,232.17,5.33,1.3,1,15,NULL,100,232,166
"2022-12-31","IN","New Delhi","pm25",9999,251.75,373.5,293.25,14973.08,122.36,1.0,243.78,5.67,1.46,1,15,NULL,100,230,165
"2020-12-14","CN","Ürümqi","pm25",180,9,373,215,75062.1,273.97,1.0,161.87,3.29,1.11,1,15,NULL,100,220,160
"2020-12-07","CN","Ürümqi","pm25",173,42,372,291,43716.5,209.08,1.0,135.57,2.52,0.68,1,15,NULL,100,220,160
"2021-12-15","IN","New Delhi","pm25",24,155,372,242,44647.5,211.3,1.0,241.87,5.62,1.44,1,15,NULL,100,231,166
"2021-01-06","BD","Dhaka","pm25",24,152,372,243,50201.4,224.06,1.0,232.97,5.36,1.42,1,15,NULL,100,248,174
"2022-12-09","IN","New Delhi","pm25",24,151,372,212,35721.7,189.0,1.0,214.37,4.82,1.04,1,15,NULL,100,230,165
"2019-01-16","IN","New Delhi","pm25",24,196,372,272,23836.2,154.39,1.0,257.75,6.08,1.67,1,15,NULL,100,230,165
"2021-01-12","IN","New Delhi","pm25",24,192,371,233,20566.9,143.41,1.0,231.73,5.32,1.29,1,15,NULL,100,228,164
"2019-11-07","IN","Delhi","pm25",685,160,371,239,18732.4,136.87,1.0,236.57,5.46,1.35,1,15,NULL,100,238,169
"2021-11-27","IN","New Delhi","pm25",24,220,371,251,14917.8,122.14,1.0,268.87,6.4,1.83,1,15,NULL,100,262,181
"2020-12-27","CN","Ürümqi","pm25",192,9,371,257,93548.5,305.86,1.0,227.07,5.19,2.2,1,15,NULL,100,220,160
"2023-01-18","IN","New Delhi","pm25",24,157,371,219,43331.3,208.16,1.0,276.88,6.64,1.94,1,15,NULL,100,231,166
"2023-01-01","BD","Dhaka","pm25",9999,173.12,370.88,268,37248.4,193.0,1.0,267.0,6.35,1.94,1,15,NULL,100,264,182
"2023-01-10","BD","Dhaka","pm25",24,152,370,251,27492.2,165.81,1.0,286.33,6.91,2.23,1,15,NULL,100,264,182
"2020-11-18","IN","Delhi","pm25",935,71,370,179,9023.5,94.99,1.0,268.17,6.38,1.84,1,15,NULL,100,244,172
"2019-12-08","IN","New Delhi","pm25",24,164,370,294,56550.4,237.8,1.0,232.43,5.34,1.3,1,15,NULL,100,251,176
"2020-12-30","IN","Ghāziābād","pm25",9999,126.12,369.5,237.75,39804.84,199.51,1.0,273.68,6.54,1.89,1,15,NULL,100,257,179
"2020-01-22","BD","Dhaka","pm25",24,169,369,218,30147.8,173.63,1.0,227.67,5.2,1.34,1,15,NULL,100,219,160
"2020-01-23","BD","Dhaka","pm25",24,189,369,231,21907.4,148.01,1.0,226.57,5.17,1.32,1,15,NULL,100,219,160
"2021-01-29","BD","Dhaka","pm25",24,178,368,243,25242.6,158.88,1.0,263.32,6.24,1.88,1,15,NULL,100,248,174
"2021-01-24","BD","Dhaka","pm25",24,193,367,291,25852.1,160.79,1.0,261.55,6.19,1.86,1,15,NULL,100,248,174
"2020-12-04","IN","New Delhi","pm25",24,180,367,249,32751.5,180.97,1.0,248.4,5.81,1.53,1,15,NULL,100,241,171
"2021-11-25","IN","New Delhi","pm25",24,245,367,309,10415.9,102.06,1.0,262.6,6.22,1.73,1,15,NULL,100,262,181
"2020-12-06","IN","New Delhi","pm25",24,184,367,296,27759.5,166.61,1.0,250.07,5.86,1.55,1,15,NULL,100,241,171
"2019-01-10","IN","Hāpur","pm25",48,158,365,238,22644,150.48,1.0,289.6,7.01,2.83,1,15,NULL,100,236,168
"2021-01-22","BD","Dhaka","pm25",9999,192,365,277.5,22276.45,149.25,1.0,257.98,6.09,1.8,1,15,NULL,100,248,174
"2022-12-10","IN","New Delhi","pm25",24,158,365,272,41871.7,204.63,1.0,217.53,4.91,1.09,1,15,NULL,100,230,165
"2019-11-16","IN","Ghāziābād","pm25",24,109,364,200,58452.6,241.77,1.0,289.97,7.02,2.13,1,15,NULL,100,252,176
"2022-12-30","IN","New Delhi","pm25",9999,244.12,363.25,285.38,14217.01,119.24,1.0,242.94,5.65,1.45,1,15,NULL,100,230,165
"2019-01-05","BD","Dhaka","pm25",24,147,363,247,51613.6,227.19,1.0,237.4,5.49,1.49,1,15,NULL,100,221,161
"2021-11-19","IN","New Delhi","pm25",24,191,363,274,24611.3,156.88,1.0,241.17,5.6,1.43,1,15,NULL,100,262,181
"2020-11-21","IN","Delhi","pm25",938,69,362,180,23433.2,153.08,1.0,268.1,6.38,1.84,1,15,NULL,100,244,172
"2019-12-23","IN","Ghāziābād","pm25",48,192,362,236,24445.5,156.35,1.0,236.93,5.47,1.36,1,15,NULL,100,251,176
"2021-01-16","BD","Dhaka","pm25",24,236,362,295,16083.9,126.82,1.0,246.8,5.76,1.63,1,15,NULL,100,248,174
"2019-01-02","IN","Kolkata","pm25",120,160,360,213,22464,149.88,1.0,224.0,5.1,2.18,1,15,NULL,100,220,160
"2023-01-24","BD","Dhaka","pm25",24,209,360,246,22368.4,149.56,1.0,290.03,7.02,2.29,1,15,NULL,100,264,182
"2021-01-22","IN","New Delhi","pm25",24,198,360,282,20107.7,141.8,1.0,253.47,5.95,1.6,1,15,NULL,100,228,164
"2021-11-26","IN","Hāpur","pm25",90,156,359,245,30216.6,173.83,1.0,252.5,5.93,2.18,1,15,NULL,100,238,169
"2019-01-24","IN","New Delhi","pm25",24,124,359,175,40802,202.0,1.0,256.71,6.05,1.65,1,15,NULL,100,230,165
"2019-12-10","IN","New Delhi","pm25",24,189,359,289,28780.7,169.65,1.0,236.93,5.47,1.37,1,15,NULL,100,251,176
"2020-11-30","IN","Ghāziābād","pm25",48,167,359,270,34451.6,185.61,1.0,266.97,6.35,1.79,1,15,NULL,100,252,176
"2022-12-04","IN","New Delhi","pm25",24,175,359,280,25078.2,158.36,1.0,214.27,4.81,1.04,1,15,NULL,100,230,165
"2020-01-31","BD","Dhaka","pm25",24,195,359,265,13513.6,116.25,1.0,234.23,5.39,1.44,1,15,NULL,100,219,160
"2023-01-11","BD","Dhaka","pm25",24,188,358,286,23660.9,153.82,1.0,288.37,6.97,2.27,1,15,NULL,100,264,182
"2019-01-31","IN","Ghāziābād","pm25",24,160,358,194,54681.7,233.84,1.0,253.77,5.96,1.6,1,15,NULL,100,243,172
"2021-12-14","IN","New Delhi","pm25",24,184,358,255,26972.2,164.23,1.0,241.53,5.61,1.43,1,15,NULL,100,231,166
"2019-01-06","IN","Ghāziābād","pm25",24,182,358,265,33947.2,184.25,1.0,346.17,8.65,2.94,1,15,NULL,100,243,172
"2021-01-26","BD","Dhaka","pm25",23,192,357,278,14109.5,118.78,1.0,263.25,6.24,1.88,1,15,NULL,100,248,174
"2021-12-27","IN","New Delhi","pm25",24,147,357,174,26802.8,163.72,1.0,252.8,5.93,1.59,1,15,NULL,100,231,166
"2021-11-17","IN","New Delhi","pm25",24,172,356,246,44109.6,210.02,1.0,234.37,5.4,1.33,1,15,NULL,100,262,181
"2019-01-25","IN","Patna","pm25",26,172,356,251,15414.5,124.16,1.0,284.96,6.87,2.75,1,15,NULL,100,250,175
"2020-12-28","CN","Ürümqi","pm25",9999,9,355.12,248,86188.72,293.58,1.0,229.7,5.26,2.24,1,15,NULL,100,220,160
"2020-12-15","IN","Ghāziābād","pm25",48,160,355,194,23750.5,154.11,1.0,246.13,5.74,1.49,1,15,NULL,100,257,179
"2021-11-14","IN","Ghāziābād","pm25",48,152,355,230,36786.6,191.8,1.0,234.83,5.41,1.32,1,15,NULL,100,251,176
"2019-01-13","BD","Dhaka","pm25",24,144,355,214,45600.8,213.54,1.0,232.62,5.35,1.42,1,15,NULL,100,221,161
"2019-01-06","BD","Dhaka","pm25",24,144,354,218,42586.4,206.36,1.0,234.17,5.39,1.44,1,15,NULL,100,221,161
"2021-12-16","IN","New Delhi","pm25",24,164,354,269,28193.8,167.91,1.0,240.8,5.59,1.42,1,15,NULL,100,231,166
"2019-01-21","IN","Ghāziābād","pm25",24,127,354,196,56156.2,236.97,1.0,294.29,7.14,2.19,1,15,NULL,100,243,172
"2021-11-28","IN","Hāpur","pm25",85,160,354,216,30052.1,173.36,1.0,253.87,5.97,2.2,1,15,NULL,100,238,169
"2019-01-27","IN","New Delhi","pm25",24,97,354,197,35502.5,188.42,1.0,248.07,5.8,1.53,1,15,NULL,100,230,165
"2020-01-21","BD","Dhaka","pm25",23,159,354,215,18279.1,135.2,1.0,226.7,5.18,1.33,1,15,NULL,100,219,160
"2019-11-23","IN","Delhi","pm25",705,36,353,189,18401.5,135.65,1.0,281.43,6.77,2.04,1,15,NULL,100,238,169
"2022-12-29","IN","New Delhi","pm25",9999,236.5,353,277.5,13460.95,116.02,1.0,241.03,5.59,1.42,1,15,NULL,100,230,165
"2019-12-02","IN","Ghāziābād","pm25",48,157,353,213,32140.5,179.28,1.0,252.87,5.94,1.59,1,15,NULL,100,251,176
"2019-11-17","IN","Delhi","pm25",693,31,352,171,26199.1,161.86,1.0,275.67,6.6,1.95,1,15,NULL,100,238,169
"2021-12-31","IN","New Delhi","pm25",24,171,352,271,29550.4,171.9,1.0,246.13,5.74,1.5,1,15,NULL,100,231,166
"2019-12-15","IN","Delhi","pm25",766,26,351,171,12097,109.99,1.0,215.8,4.86,1.03,1,15,NULL,100,244,172
"2019-11-06","IN","Delhi","pm25",707,76,351,175,12160.5,110.27,1.0,232.23,5.34,1.28,1,15,NULL,100,238,169
"2020-12-13","IN","New Delhi","pm25",24,102,351,172,36154.2,190.14,1.0,231.87,5.33,1.29,1,15,NULL,100,241,171
"2023-01-20","BD","Dhaka","pm25",24,185,351,310,34760,186.44,1.0,284.37,6.85,2.2,1,15,NULL,100,264,182
"2020-12-11","IN","Ghāziābād","pm25",48,178,350,230,18366.6,135.52,1.0,254.6,5.99,1.61,1,15,NULL,100,257,179
"2020-12-11","IN","Lucknow","pm25",83,115,350,198,22245.5,149.15,1.0,216.4,4.88,1.51,1,15,NULL,100,229,165
"2019-11-23","IN","Ghāziābād","pm25",48,161,350,205,19380.4,139.21,1.0,303.07,7.4,2.32,1,15,NULL,100,252,176
"2021-01-21","IN","New Delhi","pm25",24,159,350,212,17793,133.39,1.0,257.5,6.07,1.66,1,15,NULL,100,228,164
"2019-01-08","IN","New Delhi","pm25",24,158,349,233,29931.6,173.01,1.0,279.0,6.7,1.97,1,15,NULL,100,230,165
"2019-12-01","IN","Delhi","pm25",685,34,349,183,11701.6,108.17,1.0,244.23,5.69,1.47,1,15,NULL,100,244,172
"2019-01-17","BD","Dhaka","pm25",24,163,348,249,27891.9,167.01,1.0,230.88,5.3,1.39,1,15,NULL,100,221,161
"2021-11-21","IN","New Delhi","pm25",24,159,348,270,45939.5,214.34,1.0,249.47,5.84,1.55,1,15,NULL,100,262,181
"2020-12-31","IN","New Delhi","pm25",9999,130,347,234,34445.52,185.6,1.0,255.3,6.01,1.63,1,15,NULL,100,241,171
"2019-01-06","IN","Hāpur","pm25",48,192,347,275,19471.5,139.54,1.0,334.33,8.31,3.61,1,15,NULL,100,236,168
"2021-11-27","IN","Hāpur","pm25",67,165,347,222,26864.6,163.9,1.0,253.33,5.95,2.19,1,15,NULL,100,238,169
"2019-11-07","IN","Ghāziābād","pm25",48,189,346,261,14307.8,119.62,1.0,250.43,5.87,1.55,1,15,NULL,100,252,176
"2019-01-10","IN","Ghāziābād","pm25",24,160,346,224,23652.6,153.79,1.0,298.5,7.26,2.25,1,15,NULL,100,243,172
"2021-12-03","IN","New Delhi","pm25",24,193,346,264,20395.2,142.81,1.0,287.37,6.94,2.09,1,15,NULL,100,231,166
"2020-11-06","IN","New Delhi","pm25",24,195,346,275,20659.9,143.74,1.0,206.73,4.59,0.93,1,15,NULL,100,228,164
"2019-07-18","US","Portland","co",9999,43.9,345,278.05,141092.55,375.62,0.71,54.28,10.23,1.18,1,4,NULL,71,295,183
"2021-11-02","IN","Ghāziābād","pm25",48,145,345,186,21633.8,147.08,1.0,164.37,3.36,0.3,1,15,NULL,100,251,176
"2023-01-02","BD","Dhaka","pm25",24,167,345,251,31000,176.07,1.0,268.9,6.4,1.97,1,15,NULL,100,264,182
"2020-12-10","IN","Ghāziābād","pm25",46,156,344,203,23883.1,154.54,1.0,255.07,6.0,1.62,1,15,NULL,100,257,179
"2019-01-26","BD","Dhaka","pm25",24,159,344,229,20520,143.25,1.0,242.88,5.65,1.57,1,15,NULL,100,221,161
"2021-01-23","BD","Dhaka","pm25",24,190,343,246,17063.4,130.63,1.0,258.52,6.1,1.81,1,15,NULL,100,248,174
"2020-12-17","IN","New Delhi","pm25",24,173,343,190,21353.5,146.13,1.0,223.6,5.08,1.17,1,15,NULL,100,241,171
"2019-01-21","IN","Hāpur","pm25",44,95,343,212,48679.7,220.63,1.0,286.33,6.91,2.77,1,15,NULL,100,236,168
"2022-12-28","IN","New Delhi","pm25",9999,228.88,342.75,269.62,12704.89,112.72,1.0,240.31,5.57,1.41,1,15,NULL,100,230,165
"2022-12-22","BD","Dhaka","pm25",24,200,342,275,16344.1,127.84,1.0,227.53,5.2,1.34,1,15,NULL,100,247,174
"2020-12-08","IN","New Delhi","pm25",24,175,342,245,38114.1,195.23,1.0,248.23,5.8,1.53,1,15,NULL,100,241,171
"2021-01-25","IN","New Delhi","pm25",24,187,341,221,17727.4,133.14,1.0,248.1,5.8,1.53,1,15,NULL,100,228,164
"2021-12-19","IN","New Delhi","pm25",24,176,341,191,22106.9,148.68,1.0,237.5,5.49,1.37,1,15,NULL,100,231,166
"2021-12-05","IN","New Delhi","pm25",24,161,341,190,23309.5,152.67,1.0,277.47,6.65,1.95,1,15,NULL,100,231,166
"2021-01-04","BD","Dhaka","pm25",24,161,341,266,40647.8,201.61,1.0,230.87,5.3,1.39,1,15,NULL,100,248,174
"2020-11-13","IN","New Delhi","pm25",24,160,340,203,36584.8,191.27,1.0,239.83,5.56,1.41,1,15,NULL,100,228,164
"2019-01-25","IN","Kolkata","pm25",119,159,340,194,24935.8,157.91,1.0,248.68,5.81,2.64,1,15,NULL,100,220,160
"2022-12-24","BD","Dhaka","pm25",24,165,340,205,19305.1,138.94,1.0,228.0,5.21,1.35,1,15,NULL,100,247,174
"2019-01-07","IN","New Delhi","pm25",24,171,340,223,17369.1,131.79,1.0,285.57,6.89,2.07,1,15,NULL,100,230,165
"2020-12-29","CN","Ürümqi","pm25",9999,9,339.25,239,78828.95,280.76,1.0,232.27,5.34,2.29,1,15,NULL,100,220,160
"2021-01-31","BD","Dhaka","pm25",24,187,339,259,15622.5,124.99,1.0,263.08,6.23,1.88,1,15,NULL,100,248,174
"2021-01-23","IN","New Delhi","pm25",24,189,339,219,25871.7,160.85,1.0,248.33,5.8,1.53,1,15,NULL,100,228,164
"2021-11-29","IN","Hāpur","pm25",96,86,338,206,29936.1,173.02,1.0,254.47,5.98,2.21,1,15,NULL,100,238,169
"2020-12-15","IN","Lucknow","pm25",87,155,337,184,20132.1,141.89,1.0,212.63,4.77,1.44,1,15,NULL,100,229,165
"2021-01-26","IN","New Delhi","pm25",24,171,337,210,29968.5,173.11,1.0,244.9,5.7,1.48,1,15,NULL,100,228,164
"2019-01-08","IN","Hāpur","pm25",48,154,337,206,16996,130.37,1.0,304.38,7.44,3.08,1,15,NULL,100,236,168
"2023-01-03","BD","Dhaka","pm25",24,223,337,253,9165.8,95.74,1.0,270.33,6.44,1.99,1,15,NULL,100,264,182
"2021-01-28","BD","Dhaka","pm25",24,193,337,250,12452.6,111.59,1.0,263.25,6.24,1.88,1,15,NULL,100,248,174
"2019-01-15","BD","Dhaka","pm25",24,158,337,236,19914.7,141.12,1.0,232.07,5.33,1.41,1,15,NULL,100,221,161
"2019-01-24","IN","Patna","pm25",33,81,336,175,26189.9,161.83,1.0,286.38,6.91,2.77,1,15,NULL,100,250,175
"2020-12-31","IN","Ghāziābād","pm25",9999,111.5,336,221,34991.55,187.06,1.0,270.38,6.45,1.84,1,15,NULL,100,257,179
"2019-11-30","IN","Delhi","pm25",707,33,335,171,5581.92,74.71,1.0,253.03,5.94,1.6,1,15,NULL,100,238,169
"2021-11-29","IN","Ghāziābād","pm25",48,155,335,242,33330.4,182.57,1.0,266.33,6.33,1.78,1,15,NULL,100,251,176
"2021-11-30","IN","Ghāziābād","pm25",48,164,335,190,12930.6,113.71,1.0,266.1,6.32,1.78,1,15,NULL,100,251,176
"2020-12-02","IN","New Delhi","pm25",24,181,335,276,31016.7,176.12,1.0,247.47,5.78,1.52,1,15,NULL,100,241,171
"2023-01-05","BD","Dhaka","pm25",24,233,335,275,12045.6,109.75,1.0,273.7,6.54,2.04,1,15,NULL,100,264,182
"2021-12-30","IN","New Delhi","pm25",24,154,335,212,23403.5,152.98,1.0,245.27,5.72,1.49,1,15,NULL,100,231,166
"2022-12-03","IN","New Delhi","pm25",24,194,333,242,13934.7,118.05,1.0,216.8,4.89,1.08,1,15,NULL,100,230,165
"2023-01-07","BD","Dhaka","pm25",24,232,333,266,5383.19,73.37,1.0,277.43,6.65,2.1,1,15,NULL,100,264,182
"2020-12-01","IN","New Delhi","pm25",24,174,333,290,23616.5,153.68,1.0,244.93,5.71,1.48,1,15,NULL,100,241,171
"2021-01-03","BD","Dhaka","pm25",9999,164.38,332.5,261,36417.04,190.83,1.0,232.0,5.33,1.41,1,15,NULL,100,248,174
"2022-12-27","IN","New Delhi","pm25",9999,221.25,332.5,261.75,11948.82,109.31,1.0,239.32,5.54,1.4,1,15,NULL,100,230,165
"2020-12-25","CN","Ürümqi","pm25",170,5,332,199,55962.4,236.56,1.0,221.77,5.03,2.11,1,15,NULL,100,220,160
"2019-01-07","IN","Hāpur","pm25",48,166,332,223,20978.9,144.84,1.0,318.43,7.84,3.33,1,15,NULL,100,236,168
"2022-12-17","IN","New Delhi","pm25",9999,162.5,331.5,241,41081.85,202.69,1.0,216.92,4.89,1.08,1,15,NULL,100,230,165
"2021-11-15","IN","New Delhi","pm25",24,194,331,232,12328,111.03,1.0,222.43,5.05,1.16,1,15,NULL,100,262,181
"2020-12-13","IN","Ghāziābād","pm25",48,85,330,179,30306.4,174.09,1.0,256.63,6.05,1.64,1,15,NULL,100,257,179
"2021-11-01","IN","Hāpur","pm25",95,161,330,231,20754.6,144.06,1.0,157.23,3.15,0.52,1,15,NULL,100,238,169
"2019-12-13","IN","Delhi","pm25",761,49,330,171,9485.38,97.39,1.0,231.27,5.31,1.27,1,15,NULL,100,244,172
"2021-01-15","BD","Dhaka","pm25",24,177,329,214,17876.1,133.7,1.0,244.43,5.69,1.6,1,15,NULL,100,248,174
"2020-11-20","IN","Ghāziābād","pm25",48,150,329,199,24898,157.79,1.0,276.77,6.63,1.93,1,15,NULL,100,252,176
"2019-01-26","IN","Kolkata","pm25",118,152,329,183,8331.19,91.28,1.0,246.15,5.74,2.59,1,15,NULL,100,220,160
"2020-01-17","BD","Dhaka","pm25",24,102,329,193,30224.2,173.85,1.0,224.6,5.11,1.29,1,15,NULL,100,219,160
"2019-12-26","IN","New Delhi","pm25",24,230,329,272,7542.16,86.85,1.0,234.6,5.41,1.33,1,15,NULL,100,251,176
"2021-01-27","IN","New Delhi","pm25",24,160,328,233,31286.1,176.88,1.0,243.07,5.65,1.45,1,15,NULL,100,228,164
"2023-01-13","IN","New Delhi","pm25",24,230,328,275,9027.75,95.01,1.0,283.12,6.82,2.03,1,15,NULL,100,231,166
"2019-01-11","BD","Dhaka","pm25",24,170,328,265,30527.8,174.72,1.0,231.64,5.32,1.4,1,15,NULL,100,221,161
"2022-12-16","BD","Dhaka","pm25",24,255,328,293,4411.29,66.42,1.0,209.93,4.69,1.07,1,15,NULL,100,247,174
"2020-12-05","CN","Ürümqi","pm25",187,13,327,205,54265.6,232.95,1.0,125.93,2.24,0.52,1,15,NULL,100,220,160
"2021-11-18","IN","Hāpur","pm25",96,144,327,202,18186.7,134.86,1.0,238.37,5.51,1.93,1,15,NULL,100,238,169
"2021-12-06","IN","New Delhi","pm25",24,157,327,205,20997.2,144.9,1.0,271.37,6.48,1.86,1,15,NULL,100,231,166
"2021-12-13","IN","New Delhi","pm25",24,170,326,210,14333.6,119.72,1.0,240.07,5.56,1.41,1,15,NULL,100,231,166
"2019-01-30","IN","Ghāziābād","pm25",24,177,326,236,18618.3,136.45,1.0,260.1,6.15,1.69,1,15,NULL,100,243,172
"2020-11-17","IN","Delhi","pm25",957,30,326,161,8150.35,90.28,1.0,268.17,6.38,1.84,1,15,NULL,100,244,172
"2019-12-26","IN","Ghāziābād","pm25",47,203,326,238,15211.9,123.34,1.0,243.17,5.65,1.45,1,15,NULL,100,251,176
"2020-12-12","IN","Lucknow","pm25",94,53,326,200,12951.2,113.8,1.0,216.6,4.88,1.52,1,15,NULL,100,229,165
"2019-12-18","IN","Ghāziābād","pm25",48,185,325,203,13267.6,115.19,1.0,235.77,5.44,1.34,1,15,NULL,100,251,176
"2019-01-26","IN","Delhi","pm25",663,2,324,175,15550.1,124.7,1.0,260.88,6.17,1.72,1,15,NULL,100,237,169
"2020-11-03","IN","Ghāziābād","pm25",48,95,324,216,29580.7,171.99,1.0,213.53,4.79,1.02,1,15,NULL,100,252,176
"2021-01-02","BD","Dhaka","pm25",9999,167.75,324,256,32186.28,179.41,1.0,232.37,5.34,1.41,1,15,NULL,100,248,174
"2022-12-06","IN","New Delhi","pm25",24,191,324,267,15020.3,122.56,1.0,216.8,4.89,1.08,1,15,NULL,100,230,165
"2020-12-30","CN","Ürümqi","pm25",9999,9,323.38,230,71469.18,267.34,1.0,235.3,5.43,2.34,1,15,NULL,100,220,160
"2019-01-06","IN","New Delhi","pm25",24,167,323,201,27562.5,166.02,1.0,296.0,7.19,2.22,1,15,NULL,100,230,165
"2019-01-10","BD","Dhaka","pm25",24,162,323,232,24273.8,155.8,1.0,228.3,5.22,1.35,1,15,NULL,100,221,161
